gid,nearest_station,nearest_station_distance,parking_score
다사635512,중곡,717.116313567822,1.1281510217301067
다사635507,아차산,425.79477955388984,0.9103538523549942
다사636523,중곡,565.564544746839,1.1219966761197273
다사622486,건대입구,518.5060326301602,1.1006010152139687
다사628479,구의,892.6368579902987,6.812099295238429
다사625496,어린이대공원,308.3763038511689,0.35064592572149833
다사647498,광나루,315.7585414838848,0.24042184144709733
다사630522,중곡,410.15751875087426,1.1513137769538078
다사619500,어린이대공원,490.6773862466221,0.2886282695072608
다사630481,구의,618.4339590728308,2.1145590798961797
다사633505,아차산,436.56496795184427,0.8127984616917578
다사628524,중곡,690.7100623608555,0.6562553285191763
다사641493,강변,848.5257098696655,1.573169885569181
다사626497,어린이대공원,287.7936778528474,0.4862179878146831
다사627521,중곡,585.5592678332287,0.5927211546113171
다사624507,군자,454.5609969790266,0.6092737686470278
다사642510,아차산,840.270778527751,0.6303213815051212
다사643506,아차산,658.6442880553184,0.48129474798664057
다사648497,광나루,174.32148976761192,0.3773438051184742
다사629519,중곡,338.7080543542675,0.8248646186774279
다사642509,아차산,761.9038099791394,0.5143502584389327
다사629523,중곡,550.1365102406352,0.8588860037192886
다사623497,어린이대공원,198.37774071870425,0.5046066341772404
다사629478,구의,932.454420797737,2.606018717803405
다사640489,강변,468.2319199918794,2.9064487752220836
다사620495,건대입구,407.07422376116193,0.7270433009511508
다사632523,중곡,436.4653170171932,4.003164981889451
다사630521,중곡,333.4691998315066,1.023222509069333
다사632517,중곡,170.69676155667005,1.0031097482185414
다사639484,강변,246.4391898238578,1.6640824246111485
다사614490,건대입구,495.9450932075967,0.68168501836186
다사651493,광나루,328.48959632219294,0.08162175607772863
다사616493,건대입구,388.69099534604607,0.4708463264805809
다사636517,중곡,398.0964431192442,0.9521216575011913
다사641491,강변,648.378063953827,1.8434398401487173
다사636505,아차산,202.05627622384299,0.7727187763603418
다사632495,구의,860.1946523752015,0.962871905877817
다사637520,중곡,480.5284720134258,1.0005018364728693
다사636509,아차산,584.9265440882084,1.1233211549428388
다사635504,아차산,213.83241336327058,0.6649548046764449
